Date,BCI,BND,HODL,SGOL,SPLG,SPTI,VEA,VGIT,VTI,VWO
2024-09-25,19.765151977539062,73.20165252685547,17.88249969482422,25.40999984741211,66.59754943847656,28.355186462402344,51.14369201660156,58.95809555053711,279.1895446777344,45.62104415893555
2024-09-26,19.70228385925293,73.20165252685547,18.30500030517578,25.520000457763672,66.86576080322266,28.32593536376953,52.281307220458984,58.88984298706055,280.4372863769531,47.07443618774414
2024-09-27,19.79900360107422,73.41621398925781,18.572500228881836,25.329999923706055,66.77635955810547,28.413692474365234,51.957672119140625,59.084869384765625,280.16009521484375,47.0646858215332
2024-09-30,19.769989013671875,73.25041961669922,17.957500457763672,25.1299991607666,67.06444549560547,28.3356876373291,51.790950775146484,58.919097900390625,281.2626647949219,46.67451095581055
2024-10-01,19.992448806762695,73.46658325195312,17.469999313354492,25.3799991607666,66.4385986328125,28.410991668701172,51.4280891418457,59.075584411621094,278.6999206542969,47.025665283203125
2024-10-02,20.118186950683594,73.32964324951172,17.02750015258789,25.389999389648438,66.4584732055664,28.36209487915039,51.33982849121094,58.97777557373047,278.7595520019531,48.001102447509766
2024-10-03,20.214908599853516,73.00687408447266,17.25749969482422,25.3799991607666,66.34920501708984,28.264293670654297,50.85928726196289,58.782161712646484,278.16357421875,47.27928161621094
2024-10-04,20.156875610351562,72.527587890625,17.645000457763672,25.329999923706055,66.94523620605469,28.029571533203125,51.163299560546875,58.30290603637695,280.85540771484375,47.85478973388672
2024-10-07,20.156875610351562,72.31239318847656,17.947500228881836,25.239999771118164,66.3293228149414,27.970890045166016,50.87889862060547,58.136634826660156,278.2926940917969,48.27422332763672
2024-10-08,19.818347930908203,72.41998291015625,17.607500076293945,25.040000915527344,66.95516967773438,27.980674743652344,50.80044174194336,58.185543060302734,280.6368713378906,46.85984802246094
2024-10-09,19.663593292236328,72.22437286376953,17.25,24.920000076293945,67.42206573486328,27.921993255615234,50.8200569152832,58.0388298034668,282.5936584472656,46.5379524230957
2024-10-10,19.895727157592773,72.19502258300781,16.877500534057617,25.09000015258789,67.31279754638672,27.921993255615234,50.73179244995117,58.068172454833984,282.00762939453125,46.635494232177734
2024-10-11,19.934415817260742,72.20479583740234,17.864999771118164,25.360000610351562,67.72008514404297,27.941553115844727,50.986778259277344,58.09751892089844,284.19287109375,46.967140197753906
2024-10-14,19.682937622070312,72.15589141845703,18.662500381469727,25.329999923706055,68.2664566040039,27.912212371826172,51.09465026855469,58.009490966796875,286.4079284667969,46.74279022216797
2024-10-15,19.479820251464844,72.43954467773438,18.957500457763672,25.420000076293945,67.73995971679688,27.990449905395508,50.368934631347656,58.205101013183594,284.44122314453125,45.806373596191406
2024-10-16,19.441133499145508,72.53736877441406,19.1825008392334,25.549999237060547,68.03797912597656,28.029571533203125,50.5650749206543,58.26378631591797,285.8914489746094,46.23556900024414
2024-10-17,19.47014808654785,72.18525695800781,18.912500381469727,25.700000762939453,68.05784606933594,27.941553115844727,50.54545974731445,58.07795333862305,285.83184814453125,46.08925247192383
2024-10-18,19.47014808654785,72.22437286376953,19.40999984741211,25.959999084472656,68.29625701904297,27.980674743652344,50.829864501953125,58.146419525146484,286.9542541503906,46.655006408691406
2024-10-21,19.518510818481445,71.73529815673828,19.172500610351562,25.979999542236328,68.1969223022461,27.84375,50.251251220703125,57.872562408447266,286.0503845214844,46.32335662841797
2024-10-22,19.779661178588867,71.76465606689453,19.084999084472656,26.25,68.15718841552734,27.814414978027344,49.99626541137695,57.82365417480469,285.7225646972656,46.264827728271484
2024-10-23,19.72162628173828,71.58858489990234,18.790000915527344,25.93000030517578,67.5313491821289,27.755733489990234,49.51572036743164,57.716064453125,283.1399841308594,45.972198486328125
2024-10-24,19.789331436157227,71.7059555053711,19.31999969482422,26.1200008392334,67.68035125732422,27.794851303100586,49.69224548339844,57.7845344543457,283.8948974609375,45.92342758178711
2024-10-25,19.818347930908203,71.55925750732422,18.887500762939453,26.190000534057617,67.66048431396484,27.74595069885254,49.535335540771484,57.70627975463867,283.626708984375,45.8844108581543
2024-10-28,19.479820251464844,71.47122192382812,19.719999313354492,26.18000030517578,67.86909484863281,27.697052001953125,49.898197174072266,57.598690032958984,284.7789611816406,46.030723571777344
2024-10-29,19.528182983398438,71.52989196777344,20.559999465942383,26.479999542236328,67.9783706665039,27.716611862182617,49.731475830078125,57.6378173828125,285.1563720703125,45.85514450073242
